172.201 2.6 50
170.429 2.6 50
170.429 2.6 50
168.134 2.6 50
166.479 2.6 50
166.479 2.6 50
165.116 2.6 50
162.738 2.6 50
162.738 2.6 50
162.738 2.6 50
161.025 2.6 50
159.829 2.6 50
159.829 2.6 50
159.829 2.6 50
159.829 2.6 50
158.131 2.6 50
160.378 2.6 50
159.647 2.6 50
159.647 2.6 50
160.181 2.6 50
160.181 2.6 50
160.181 2.6 50
160.199 2.6 50
160.199 2.6 50
160.199 2.6 50
160.199 2.6 50
160.199 2.6 50
160.199 2.6 50
160.199 2.6 50
159.775 2.6 50
159.209 2.6 50
158.464 2.6 50
158.464 2.6 50
159.294 2.6 50
159.294 2.6 50
159.294 2.6 50
158.219 2.6 50
158.219 2.6 50
158.219 2.6 50
158.219 2.6 50
158.219 2.6 50
158.248 2.6 50
157.658 2.6 50
157.418 2.6 50
157.418 2.6 50
157.418 2.6 50
156.88 2.6 50
156.88 2.6 50
155.387 2.6 50
152.96 2.6 50
152.96 2.6 50
151.441 2.6 50
151.604 2.6 50
151.604 2.6 50
151.604 2.6 50
151.604 2.6 50
151.604 2.6 50
150.09 2.6 50
148.955 2.6 50
147.882 2.6 50
145.622 2.6 50
145.177 2.6 50
144.814 2.6 50
144.452 2.6 50
143.816 2.6 50
143.816 2.6 50
143.816 2.6 50
143.661 2.6 50
143.661 2.6 50
143.661 2.6 50
143.661 2.6 50
142.261 2.6 50
141.659 2.6 50
141.659 2.6 50
140.78 2.6 50
139.736 2.6 50
139.736 2.6 50
139.736 2.6 50
139.736 2.6 50
138.919 2.6 50
138.919 2.6 50
137.308 2.6 50
137.067 2.6 50
135.279 2.6 50
135.279 2.6 50
135.279 2.6 50
134.985 2.6 50
134.985 2.6 50
134.847 2.6 50
134.847 2.6 50
134.847 2.6 50
134.847 2.6 50
134.847 2.6 50
131.701 2.6 50
131.701 2.6 50
131.004 2.6 50
131.004 2.6 50
131.004 2.6 50
131.004 2.6 50
129.749 2.6 50
129.749 5 49
123.375 5 49
123.12 5 49
119.921 5 49
119.921 5 49
119.975 5 49
118.844 5 49
118.844 5 49
118.844 5 49
113.855 5 49
113.855 5 49
110.304 5 49
109.24 5 49
104.166 5 49
104.166 5 49
104.166 5 49
104.166 5 49
104.166 5 49
104.166 5 49
104.166 5 49
104.166 5 49
104.166 5 49
104.166 5 49
100.124 5 49
98.822 5 49
98.6929 5 49
91.2101 5 49
91.2101 5 49
91.2101 5 49
87.7948 5 49
87.7948 5 49
87.7948 5 49
87.7948 5 49
85.6687 5 49
85.6687 5 49
82.227 5 49
82.3045 5 49
80.9875 5 49
79.2414 5 49
73.6763 5 49
72.1078 5 49
71.9449 5 49
71.9449 5 49
68.5704 5 49
68.5704 5 49
68.5704 5 49
66.0663 5 49
59.7562 5 49
59.7562 5 49
59.6149 5 49
59.6149 5 49
59.6149 5 49
55.2311 5 49
55.2311 5 49
55.2311 5 49
55.2311 5 49
54.2489 5 49
54.2489 5 49
54.2489 5 49
48.0814 5 49
48.0814 5 49
48.0814 5 49
45.7435 5 49
45.7435 5 49
45.7435 5 49
45.7435 5 49
44.0038 5 49
44.0038 5 49
44.0038 5 49
44.0038 5 49
40.646 5 49
40.646 5 49
34.5813 5 49
34.5813 5 49
33.0888 5 49
33.0888 5 49
31.7068 5 49
31.0079 5 49
30.3071 5 49
30.3071 5 49
30.3071 5 49
28.697 5 49
25.6554 5 49
25.4105 5 49
21.9096 5 49
21.9096 5 49
21.9096 5 49
21.0566 5 49
21.3845 5 49
21.7878 5 49
18.4908 5 49
17.0854 5 49
11.6336 5 49
11.1764 5 49
11.1764 5 49
11.1764 5 49
11.1764 5 49
11.1764 5 49
9.22842 5 49
7.37183 5 49
6.24904 2.1 48
6.24904 2.1 48
6.29204 2.1 48
5.75956 2.1 48
4.9228 2.1 48
4.73886 2.1 48
4.73886 2.1 48
4.73886 2.1 48
3.67448 2.1 48
2.93433 2.1 48
2.80011 2.1 48
2.80011 2.1 48
2.80011 2.1 48
2.80011 2.1 48
2.80011 2.1 48
2.80011 2.1 48
2.82735 2.1 48
2.82735 2.1 48
2.24389 2.1 48
2.24389 2.1 48
2.24389 2.1 48
1.94875 2.1 48
1.92923 2.1 48
1.92923 2.1 48
1.92923 2.1 48
1.92923 2.1 48
