1.01433 0.99 52
1.01433 0.99 52
0.780294 0.99 52
0.780294 0.99 52
1.61095 0.99 52
1.61095 0.99 52
1.90477 0.99 52
1.98979 0.99 52
2.27211 0.99 52
3.27351 0.99 52
2.93687 0.99 52
2.85728 0.99 52
2.51378 0.99 52
2.51378 0.99 52
2.54837 0.99 52
1.39253 0.99 52
1.10933 0.99 52
1.00091 0.99 52
1.81854 0.99 52
1.81854 0.99 52
1.81854 0.99 52
2.23103 0.99 52
2.23103 0.99 52
2.23103 0.99 52
1.77892 0.99 52
1.55052 0.99 52
1.15427 0.99 52
0.771069 0.99 52
0.611953 0.99 52
0.611953 0.99 52
0.597365 0.99 52
0.556939 0.99 52
0.466181 0.99 52
0.466181 0.99 52
0.466181 0.99 52
0.929091 0.99 52
0.929091 0.99 52
0.929091 0.99 52
0.929091 0.99 52
0.929091 0.99 52
0.929091 0.99 52
0.929091 0.99 52
0.899455 0.99 52
1.8429 0.99 52
1.7934 0.99 52
2.25386 0.99 52
2.14183 0.99 52
2.14183 0.99 52
2.14183 0.99 52
2.14183 0.99 52
2.28192 0.99 52
2.45702 0.99 52
2.45702 0.99 52
1.70011 0.99 52
1.70011 0.99 52
1.51401 0.99 52
1.30266 0.99 52
0.401694 0.99 52
0.401694 0.99 52
0.850782 0.99 52
0.850782 0.99 52
0.961273 0.99 52
0.961273 0.99 52
0.961273 0.99 52
1.90442 0.99 52
1.90442 0.99 52
1.90442 0.99 52
1.90442 0.99 52
1.98465 0.99 52
2.11044 0.99 52
2.11044 0.99 52
1.67462 0.99 52
1.26613 0.99 52
1.05236 0.99 52
1.05236 0.99 52
1.05236 0.99 52
1.35418 0.99 52
0.902027 0.99 52
1.39288 0.99 52
1.39288 0.99 52
1.39288 0.99 52
1.39288 0.99 52
0.757764 0.99 52
0.431221 0.99 52
0.431221 0.99 52
1.49522 0.99 52
0.88145 0.99 52
0.617002 0.99 52
1.70153 0.99 52
1.35135 0.99 52
1.35653 0.99 52
0.598701 0.99 52
1.11714 0.99 52
1.11714 0.99 52
1.20846 0.99 52
