5.08262 0
4.97071 0.111911
4.93162 0.0755167
4.94515 0.0550853
4.93393 0.0441194
4.96669 0.0486946
4.96402 0.0412409
4.96585 0.0357624
4.98553 0.0371748
4.96493 0.0391146
4.98295 0.0397045
4.97727 0.0366869
4.97483 0.0338353
4.97804 0.0314895
4.97075 0.0302086
4.97804 0.0291829
4.98003 0.0274847
4.98185 0.0259771
4.98507 0.0247816
4.98066 0.0239203
4.97862 0.0228437
4.97407 0.0222504
4.9697 0.0217069
4.97317 0.0210712
4.97785 0.0207445
4.97828 0.0199353
4.98866 0.021812
4.99323 0.0215092
4.98761 0.0215016
4.99071 0.0210036
4.99259 0.0204015
4.99129 0.0197962
4.99269 0.0192379
4.99134 0.0187123
4.99208 0.0181846
4.99803 0.0186463
4.99758 0.0181409
4.99824 0.0176693
5.00011 0.0173119
4.99943 0.0168874
4.99781 0.0165498
5.00387 0.0172512
5.00359 0.0168476
5.00126 0.0166252
4.99874 0.0164454
4.99932 0.0160944
5.00025 0.0157757
5.00473 0.0160815
5.00552 0.0157694
5.0094 0.0159298
5.00887 0.015623
5.00854 0.0153234
5.00751 0.0150661
5.00725 0.0147869
5.00816 0.0145441
5.00516 0.0145929
5.00936 0.0149359
5.01053 0.0147232
5.00812 0.0146703
5.01079 0.0146675
5.01135 0.0144361
5.00912 0.0143759
5.01085 0.0142512
5.01188 0.0140643
5.01116 0.0138648
5.01036 0.0136763
5.01117 0.0134946
5.0118 0.0133096
5.01299 0.0131692
5.0122 0.0130038
5.01089 0.0128858
5.0104 0.012715
5.01134 0.0125751
5.01245 0.0124534
5.01393 0.0123745
5.01069 0.0126323
5.01116 0.0124761
5.0103 0.0123452
5.01355 0.0126143
5.01219 0.0125293
5.01094 0.0124374
5.0107 0.012287
5.01144 0.0121605
5.01219 0.0120386
5.01275 0.011909
5.01244 0.0117736
5.01185 0.0116527
5.01243 0.011534
5.0119 0.0114159
5.01162 0.0112919
5.01043 0.0112294
5.00764 0.011453
5.01038 0.0116552
5.01103 0.011549
5.0111 0.011427
5.01075 0.0113131
5.01427 0.0117372
5.01518 0.0116525
5.01596 0.0115607
5.01764 0.0115664
