1 1 0
2 1.41561 0.0409712
3 1.73245 0.0579943
4 2.00145 0.0708849
5 2.2355 0.0822294
6 2.44684 0.0917381
7 2.64288 0.100464
8 2.82245 0.108436
9 2.99371 0.116028
10 3.16109 0.123185
11 3.31696 0.130402
12 3.46429 0.13663
13 3.60373 0.142535
14 3.73686 0.148272
15 3.86877 0.154034
16 3.99369 0.159314
17 4.11801 0.164164
18 4.23739 0.169022
19 4.35398 0.173921
20 4.46502 0.178367
21 4.57414 0.183145
22 4.68159 0.187286
23 4.78857 0.191787
24 4.89093 0.19606
25 4.99016 0.200431
26 5.08592 0.204306
27 5.17949 0.208344
28 5.27693 0.212681
29 5.37193 0.21678
30 5.46157 0.220173
31 5.55182 0.22394
32 5.63963 0.227528
33 5.72434 0.231297
34 5.81077 0.234936
35 5.89414 0.238195
36 5.97705 0.241546
37 6.05782 0.244894
38 6.1385 0.248082
39 6.21979 0.251346
40 6.29823 0.254732
41 6.37617 0.258194
42 6.45475 0.26122
43 6.53147 0.26432
44 6.61178 0.267241
45 6.68851 0.270237
46 6.76236 0.272949
47 6.83715 0.275781
48 6.91014 0.279061
49 6.98061 0.282207
50 7.05286 0.28527
51 7.12495 0.28846
52 7.19402 0.291246
53 7.26196 0.294223
54 7.32926 0.297221
55 7.39861 0.300173
56 7.46521 0.302992
57 7.53249 0.306319
58 7.59843 0.309103
59 7.66449 0.311891
60 7.72927 0.314804
61 7.79396 0.317393
62 7.85962 0.320294
63 7.92455 0.322668
64 7.98626 0.325724
65 8.04805 0.328301
66 8.11042 0.331021
67 8.17224 0.333893
68 8.23121 0.336064
69 8.28951 0.338604
70 8.3481 0.340896
71 8.40771 0.343217
72 8.46412 0.345821
73 8.52039 0.348094
74 8.58038 0.35039
75 8.63933 0.353081
76 8.69597 0.355282
77 8.75629 0.357611
78 8.81112 0.360265
79 8.86519 0.362404
80 8.92489 0.364972
81 8.98301 0.367274
82 9.04247 0.369235
83 9.09862 0.371914
84 9.15573 0.374206
85 9.2096 0.376175
86 9.26053 0.378356
87 9.31483 0.380441
88 9.36995 0.382554
89 9.4205 0.384863
90 9.47506 0.387258
91 9.52771 0.389005
92 9.57987 0.390965
93 9.63216 0.39333
94 9.68504 0.395719
95 9.73978 0.397983
96 9.7877 0.399985
97 9.83948 0.402633
98 9.88893 0.404416
99 9.94222 0.406776
100 9.9936 0.409044
