1.02416 0
1.00888 0.0152757
0.995316 0.0161793
0.994924 0.0114472
0.997855 0.00933884
0.995713 0.00792042
0.99283 0.00728823
0.991959 0.00637169
0.990939 0.00571103
0.992092 0.00523663
0.992191 0.00473775
0.992299 0.00432629
0.994475 0.00453569
0.994929 0.00422369
0.996058 0.00409098
0.99573 0.00384083
0.996474 0.0036839
0.996956 0.00350647
0.997786 0.00341913
0.997829 0.00324395
0.997974 0.00308905
0.996686 0.00321459
0.997761 0.00325437
0.998594 0.0032251
0.997582 0.0032546
0.997844 0.00313787
0.998455 0.00308058
0.997927 0.00301507
0.996891 0.00308839
0.997066 0.00298883
0.99737 0.00290666
0.99769 0.00283256
0.997634 0.00274595
0.998572 0.00282428
0.997761 0.00285982
0.997578 0.00278525
0.997579 0.00270892
0.997872 0.00265286
0.997303 0.00264585
0.998476 0.002833
0.998839 0.0027869
0.999194 0.00274274
0.999476 0.00269299
0.999579 0.0026331
0.99999 0.00260645
1.00023 0.00256031
1.00023 0.00250525
1.00006 0.00245843
1.00064 0.00247687
1.00044 0.00243504
1.0009 0.00242906
1.00081 0.00238342
1.00025 0.00240505
0.999844 0.00239423
1.00012 0.0023666
1.00071 0.00239768
1.0012 0.00240546
1.00118 0.0023637
1.00133 0.00232774
1.00111 0.00229826
1.00121 0.00226208
1.00143 0.00223688
1.00125 0.0022084
1.00118 0.00217491
1.00166 0.00219576
1.00179 0.00216573
1.00192 0.00213722
1.00226 0.00213368
1.00171 0.00217543
1.00176 0.00214492
1.00135 0.00215506
1.00144 0.00212676
1.00105 0.00213372
1.00074 0.00212727
1.00052 0.00210998
1.00093 0.00212327
1.00082 0.00209892
1.00094 0.00207552
1.00168 0.00217872
1.00148 0.00216053
1.00136 0.00213693
1.00134 0.00211081
1.00166 0.00211009
1.00159 0.00208616
1.00147 0.00206466
1.0014 0.00204171
1.00183 0.00206231
1.00151 0.00206383
1.00142 0.00204229
1.00161 0.00202842
1.00165 0.00200642
1.00166 0.00198451
1.00162 0.00196356
1.0015 0.00194631
1.00146 0.00192618
1.0017 0.00192101
1.00152 0.00190956
1.0016 0.00189175
1.00149 0.00187589
1.00148 0.00185704
1.00135 0.00184363
1.00151 0.00183224
1.00129 0.00182686
1.00136 0.00181032
1.00146 0.00179593
1.00153 0.00178021
1.00136 0.00177122
1.00137 0.00175479
1.0013 0.00174035
1.00104 0.00174272
1.00114 0.00172964
1.00094 0.00172602
1.00082 0.00171485
1.00069 0.00170451
1.00062 0.00169106
1.00071 0.00167876
1.00092 0.001677
1.0008 0.00166657
1.00059 0.00166642
1.00041 0.00166212
1.00026 0.00165484
0.999862 0.00168944
1.00013 0.00169678
1.00014 0.00168311
1.00021 0.00167105
1.00015 0.00165887
1.00019 0.00164629
1.00046 0.00165424
1.00032 0.00164676
0.99995 0.00167598
0.999696 0.00168242
0.999816 0.00167394
0.999938 0.00166579
1.00001 0.00165473
1.00013 0.00164679
1.00009 0.001635
1.00008 0.00162307
1.00008 0.00161126
1.00016 0.00160149
1.00022 0.00159118
1.00038 0.00158831
1.00058 0.00158992
1.00055 0.00157905
1.00079 0.00158577
1.0005 0.0016014
1.00059 0.00159317
1.00078 0.00159341
1.00089 0.00158678
1.00078 0.00158009
1.00055 0.00158604
1.00041 0.00158206
1.00046 0.00157243
1.00068 0.0015778
1.00052 0.00157637
1.0007 0.0015772
1.0006 0.00157039
1.00048 0.00156474
1.00036 0.00155935
1.00028 0.00155192
1.00015 0.00154764
1.00006 0.00154033
1.00026 0.00154327
1.00045 0.0015453
1.00035 0.00153888
1.0003 0.0015305
1.00033 0.00152174
1.00046 0.00151742
1.00029 0.00151779
1.00043 0.00151571
1.00041 0.00150696
1.00051 0.00150161
1.00059 0.00149491
1.00042 0.00149533
1.00032 0.00149034
1.0003 0.00148197
1.00037 0.0014753
1.00039 0.00146714
1.00043 0.00145939
1.00037 0.00145255
1.0006 0.00146341
1.0006 0.00145531
1.00047 0.00145307
1.00038 0.00144797
1.00039 0.00144012
1.00043 0.00143293
1.00054 0.00142951
1.00035 0.00143501
1.00033 0.00142743
1.00039 0.0014209
1.00048 0.00141671
1.00049 0.00140928
1.0005 0.00140202
1.00056 0.00139576
1.00048 0.00139043
1.00055 0.00138471
1.00052 0.00137793
1.00064 0.0013761
1.00055 0.0013721
1.00081 0.00138961
1.00091 0.00138668
